date,stockcode,description,demand,price,revenue,num_invoices,num_customers,year,month,day,day_of_week,is_weekend,quarter,week,country,lost_sales,stock_level,is_promotion,discount_pct
2009-12-21,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2009,12,21,0,0,4,52,United Kingdom,0,0,0,0.0
2009-12-22,21213,PACK OF 72 SKULL CAKE CASES,484,0.7566666666666667,204.54999999999998,3,1,2009,12,22,1,0,4,52,United Kingdom,0,0,0,0.0
2009-12-23,21213,PACK OF 72 SKULL CAKE CASES,1,1.3,1.3,1,0,2009,12,23,2,0,4,52,United Kingdom,0,0,0,0.0
2009-12-24,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,24,3,0,4,52,United Kingdom,0,0,0,0.0
2009-12-25,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,25,4,0,4,52,United Kingdom,0,0,0,0.0
2009-12-26,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,26,5,1,4,52,United Kingdom,0,0,0,0.0
2009-12-27,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,27,6,1,4,52,United Kingdom,0,0,0,0.0
2009-12-28,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,28,0,0,4,53,United Kingdom,0,0,0,0.0
2009-12-29,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,29,1,0,4,53,United Kingdom,0,0,0,0.0
2009-12-30,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,30,2,0,4,53,United Kingdom,0,0,0,0.0
2009-12-31,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2009,12,31,3,0,4,53,United Kingdom,0,0,0,0.0
2010-01-01,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2010,1,1,4,0,1,53,United Kingdom,0,0,0,0.0
2010-01-02,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2010,1,2,5,1,1,53,United Kingdom,0,0,0,0.0
2010-01-03,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2010,1,3,6,1,1,53,United Kingdom,0,0,0,0.0
2010-01-04,21213,PACK OF 72 SKULL CAKE CASES,0,1.3,0.0,0,0,2010,1,4,0,0,1,1,United Kingdom,0,0,0,0.0
2010-01-05,21213,PACK OF 72 SKULL CAKE CASES,123,0.485,52.05,2,2,2010,1,5,1,0,1,1,United Kingdom,0,0,0,0.0
2010-01-06,21213,PACK OF 72 SKULL CAKE CASES,0,0.485,0.0,0,0,2010,1,6,2,0,1,1,United Kingdom,0,0,0,0.0
2010-01-07,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,26.400000000000002,1,1,2010,1,7,3,0,1,1,United Kingdom,0,0,0,0.0
2010-01-08,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,1,8,4,0,1,1,United Kingdom,0,0,0,0.0
2010-01-09,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,1,9,5,1,1,1,United Kingdom,0,0,0,0.0
2010-01-10,21213,PACK OF 72 SKULL CAKE CASES,12,0.55,6.6000000000000005,1,1,2010,1,10,6,1,1,1,United Kingdom,0,0,0,0.0
2010-01-11,21213,PACK OF 72 SKULL CAKE CASES,5,1.29,6.44,4,0,2010,1,11,0,0,1,2,United Kingdom,0,0,0,0.0
2010-01-12,21213,PACK OF 72 SKULL CAKE CASES,6,0.55,3.3,2,2,2010,1,12,1,0,1,2,United Kingdom,0,0,0,0.0
2010-01-13,21213,PACK OF 72 SKULL CAKE CASES,2,1.28,2.56,1,0,2010,1,13,2,0,1,2,United Kingdom,0,0,0,0.0
2010-01-14,21213,PACK OF 72 SKULL CAKE CASES,5,0.915,3.4800000000000004,2,1,2010,1,14,3,0,1,2,United Kingdom,0,0,0,0.0
2010-01-15,21213,PACK OF 72 SKULL CAKE CASES,264,0.485,114.0,2,2,2010,1,15,4,0,1,2,United Kingdom,0,0,0,0.0
2010-01-16,21213,PACK OF 72 SKULL CAKE CASES,0,0.485,0.0,0,0,2010,1,16,5,1,1,2,United Kingdom,0,0,0,0.0
2010-01-17,21213,PACK OF 72 SKULL CAKE CASES,98,0.55,53.900000000000006,2,2,2010,1,17,6,1,1,2,United Kingdom,0,0,0,0.0
2010-01-18,21213,PACK OF 72 SKULL CAKE CASES,52,0.7325,29.330000000000002,4,3,2010,1,18,0,0,1,3,United Kingdom,0,0,0,0.0
2010-01-19,21213,PACK OF 72 SKULL CAKE CASES,128,0.8825000000000001,56.26,4,2,2010,1,19,1,0,1,3,United Kingdom,0,0,0,0.0
2010-01-20,21213,PACK OF 72 SKULL CAKE CASES,0,0.8825000000000001,0.0,0,0,2010,1,20,2,0,1,3,United Kingdom,0,0,0,0.0
2010-01-21,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,1,21,3,0,1,3,United Kingdom,0,0,0,0.0
2010-01-22,21213,PACK OF 72 SKULL CAKE CASES,243,0.8400000000000001,99.84,2,1,2010,1,22,4,0,1,3,United Kingdom,0,0,0,0.0
2010-01-23,21213,PACK OF 72 SKULL CAKE CASES,0,0.8400000000000001,0.0,0,0,2010,1,23,5,1,1,3,United Kingdom,0,0,0,0.0
2010-01-24,21213,PACK OF 72 SKULL CAKE CASES,121,0.485,50.949999999999996,2,2,2010,1,24,6,1,1,3,United Kingdom,0,0,0,0.0
2010-01-25,21213,PACK OF 72 SKULL CAKE CASES,19,0.842,12.64,5,3,2010,1,25,0,0,1,4,United Kingdom,0,0,0,0.0
2010-01-26,21213,PACK OF 72 SKULL CAKE CASES,29,0.915,19.6,2,1,2010,1,26,1,0,1,4,United Kingdom,0,0,0,0.0
2010-01-27,21213,PACK OF 72 SKULL CAKE CASES,49,0.7933333333333333,27.680000000000003,3,2,2010,1,27,2,0,1,4,United Kingdom,0,0,0,0.0
2010-01-28,21213,PACK OF 72 SKULL CAKE CASES,28,0.55,15.400000000000002,2,2,2010,1,28,3,0,1,4,United Kingdom,0,0,0,0.0
2010-01-29,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,1,29,4,0,1,4,United Kingdom,0,0,0,0.0
2010-01-30,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,1,30,5,1,1,4,United Kingdom,0,0,0,0.0
2010-01-31,21213,PACK OF 72 SKULL CAKE CASES,2,0.55,1.1,1,1,2010,1,31,6,1,1,4,United Kingdom,0,0,0,0.0
2010-02-01,21213,PACK OF 72 SKULL CAKE CASES,4,1.0366666666666668,4.39,3,1,2010,2,1,0,0,1,5,United Kingdom,0,0,0,0.0
2010-02-02,21213,PACK OF 72 SKULL CAKE CASES,0,1.0366666666666668,0.0,0,0,2010,2,2,1,0,1,5,United Kingdom,0,0,0,0.0
2010-02-03,21213,PACK OF 72 SKULL CAKE CASES,25,0.915,14.48,2,1,2010,2,3,2,0,1,5,United Kingdom,0,0,0,0.0
2010-02-04,21213,PACK OF 72 SKULL CAKE CASES,3,0.55,1.6500000000000001,1,1,2010,2,4,3,0,1,5,United Kingdom,0,0,0,0.0
2010-02-05,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,2,5,4,0,1,5,United Kingdom,0,0,0,0.0
2010-02-06,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,2,6,5,1,1,5,United Kingdom,0,0,0,0.0
2010-02-07,21213,PACK OF 72 SKULL CAKE CASES,145,0.5066666666666667,64.15,3,3,2010,2,7,6,1,1,5,United Kingdom,0,0,0,0.0
2010-02-08,21213,PACK OF 72 SKULL CAKE CASES,74,0.55,40.7,3,3,2010,2,8,0,0,1,6,United Kingdom,0,0,0,0.0
2010-02-09,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,2,9,1,0,1,6,United Kingdom,0,0,0,0.0
2010-02-10,21213,PACK OF 72 SKULL CAKE CASES,3,1.28,3.84,2,0,2010,2,10,2,0,1,6,United Kingdom,0,0,0,0.0
2010-02-11,21213,PACK OF 72 SKULL CAKE CASES,96,0.55,52.800000000000004,3,3,2010,2,11,3,0,1,6,United Kingdom,0,0,0,0.0
2010-02-12,21213,PACK OF 72 SKULL CAKE CASES,265,0.7433333333333333,110.48,3,2,2010,2,12,4,0,1,6,United Kingdom,0,0,0,0.0
2010-02-13,21213,PACK OF 72 SKULL CAKE CASES,0,0.7433333333333333,0.0,0,0,2010,2,13,5,1,1,6,United Kingdom,0,0,0,0.0
2010-02-14,21213,PACK OF 72 SKULL CAKE CASES,1,0.55,0.55,1,1,2010,2,14,6,1,1,6,United Kingdom,0,0,0,0.0
2010-02-15,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,26.400000000000002,2,2,2010,2,15,0,0,1,7,United Kingdom,0,0,0,0.0
2010-02-16,21213,PACK OF 72 SKULL CAKE CASES,40,0.7933333333333333,24.19,6,4,2010,2,16,1,0,1,7,United Kingdom,0,0,0,0.0
2010-02-17,21213,PACK OF 72 SKULL CAKE CASES,4,0.55,2.2,1,1,2010,2,17,2,0,1,7,United Kingdom,0,0,0,0.0
2010-02-18,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,2,18,3,0,1,7,United Kingdom,0,0,0,0.0
2010-02-19,21213,PACK OF 72 SKULL CAKE CASES,49,0.7933333333333333,27.68,3,2,2010,2,19,4,0,1,7,United Kingdom,0,0,0,0.0
2010-02-20,21213,PACK OF 72 SKULL CAKE CASES,0,0.7933333333333333,0.0,0,0,2010,2,20,5,1,1,7,United Kingdom,0,0,0,0.0
2010-02-21,21213,PACK OF 72 SKULL CAKE CASES,196,0.485,82.84,2,2,2010,2,21,6,1,1,7,United Kingdom,0,0,0,0.0
2010-02-22,21213,PACK OF 72 SKULL CAKE CASES,85,0.55,46.75000000000001,3,3,2010,2,22,0,0,1,8,United Kingdom,0,0,0,0.0
2010-02-23,21213,PACK OF 72 SKULL CAKE CASES,26,0.915,15.760000000000002,2,1,2010,2,23,1,0,1,8,United Kingdom,0,0,0,0.0
2010-02-24,21213,PACK OF 72 SKULL CAKE CASES,2,1.28,2.56,1,0,2010,2,24,2,0,1,8,United Kingdom,0,0,0,0.0
2010-02-25,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,26.400000000000002,2,2,2010,2,25,3,0,1,8,United Kingdom,0,0,0,0.0
2010-02-26,21213,PACK OF 72 SKULL CAKE CASES,1,1.28,1.28,1,0,2010,2,26,4,0,1,8,United Kingdom,0,0,0,0.0
2010-02-27,21213,PACK OF 72 SKULL CAKE CASES,0,1.28,0.0,0,0,2010,2,27,5,1,1,8,United Kingdom,0,0,0,0.0
2010-02-28,21213,PACK OF 72 SKULL CAKE CASES,3,0.55,1.6500000000000001,1,1,2010,2,28,6,1,1,8,United Kingdom,0,0,0,0.0
2010-03-01,21213,PACK OF 72 SKULL CAKE CASES,600,0.41000000000000003,247.2,2,2,2010,3,1,0,0,1,9,United Kingdom,0,0,0,0.0
2010-03-02,21213,PACK OF 72 SKULL CAKE CASES,121,0.485,50.949999999999996,2,2,2010,3,2,1,0,1,9,United Kingdom,0,0,0,0.0
2010-03-03,21213,PACK OF 72 SKULL CAKE CASES,0,0.485,0.0,0,0,2010,3,3,2,0,1,9,United Kingdom,0,0,0,0.0
2010-03-04,21213,PACK OF 72 SKULL CAKE CASES,76,0.7325,42.53,4,3,2010,3,4,3,0,1,9,United Kingdom,0,0,0,0.0
2010-03-05,21213,PACK OF 72 SKULL CAKE CASES,72,0.55,39.6,2,2,2010,3,5,4,0,1,9,United Kingdom,0,0,0,0.0
2010-03-06,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,3,6,5,1,1,9,United Kingdom,0,0,0,0.0
2010-03-07,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,3,7,6,1,1,9,United Kingdom,0,0,0,0.0
2010-03-08,21213,PACK OF 72 SKULL CAKE CASES,2,1.28,2.56,2,0,2010,3,8,0,0,1,10,United Kingdom,0,0,0,0.0
2010-03-09,21213,PACK OF 72 SKULL CAKE CASES,144,0.485,63.6,2,2,2010,3,9,1,0,1,10,United Kingdom,0,0,0,0.0
2010-03-10,21213,PACK OF 72 SKULL CAKE CASES,72,0.55,39.6,3,3,2010,3,10,2,0,1,10,United Kingdom,0,0,0,0.0
2010-03-11,21213,PACK OF 72 SKULL CAKE CASES,12,0.55,6.6000000000000005,1,1,2010,3,11,3,0,1,10,United Kingdom,0,0,0,0.0
2010-03-12,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,3,12,4,0,1,10,United Kingdom,0,0,0,0.0
2010-03-13,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,3,13,5,1,1,10,United Kingdom,0,0,0,0.0
2010-03-14,21213,PACK OF 72 SKULL CAKE CASES,6,0.55,3.3000000000000003,3,3,2010,3,14,6,1,1,10,United Kingdom,0,0,0,0.0
2010-03-15,21213,PACK OF 72 SKULL CAKE CASES,26,0.7933333333333333,15.030000000000001,3,2,2010,3,15,0,0,1,11,United Kingdom,0,0,0,0.0
2010-03-16,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,3,16,1,0,1,11,United Kingdom,0,0,0,0.0
2010-03-17,21213,PACK OF 72 SKULL CAKE CASES,552,0.5125000000000001,231.6,4,4,2010,3,17,2,0,1,11,United Kingdom,0,0,0,0.0
2010-03-18,21213,PACK OF 72 SKULL CAKE CASES,121,0.85,51.68,2,1,2010,3,18,3,0,1,11,United Kingdom,0,0,0,0.0
2010-03-19,21213,PACK OF 72 SKULL CAKE CASES,27,0.55,14.850000000000001,2,2,2010,3,19,4,0,1,11,United Kingdom,0,0,0,0.0
2010-03-20,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,3,20,5,1,1,11,United Kingdom,0,0,0,0.0
2010-03-21,21213,PACK OF 72 SKULL CAKE CASES,32,0.55,17.6,4,4,2010,3,21,6,1,1,11,United Kingdom,0,0,0,0.0
2010-03-22,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,26.400000000000002,2,2,2010,3,22,0,0,1,12,United Kingdom,0,0,0,0.0
2010-03-23,21213,PACK OF 72 SKULL CAKE CASES,25,0.915,14.48,2,1,2010,3,23,1,0,1,12,United Kingdom,0,0,0,0.0
2010-03-24,21213,PACK OF 72 SKULL CAKE CASES,2,0.55,1.1,1,1,2010,3,24,2,0,1,12,United Kingdom,0,0,0,0.0
2010-03-25,21213,PACK OF 72 SKULL CAKE CASES,25,0.55,13.750000000000002,2,2,2010,3,25,3,0,1,12,United Kingdom,0,0,0,0.0
2010-03-26,21213,PACK OF 72 SKULL CAKE CASES,49,0.915,27.680000000000003,2,1,2010,3,26,4,0,1,12,United Kingdom,0,0,0,0.0
2010-03-27,21213,PACK OF 72 SKULL CAKE CASES,0,0.915,0.0,0,0,2010,3,27,5,1,1,12,United Kingdom,0,0,0,0.0
2010-03-28,21213,PACK OF 72 SKULL CAKE CASES,2,0.55,1.1,1,1,2010,3,28,6,1,1,12,United Kingdom,0,0,0,0.0
2010-03-29,21213,PACK OF 72 SKULL CAKE CASES,56,0.55,30.800000000000004,4,4,2010,3,29,0,0,1,13,United Kingdom,0,0,0,0.0
2010-03-30,21213,PACK OF 72 SKULL CAKE CASES,2,0.55,1.1,1,1,2010,3,30,1,0,1,13,United Kingdom,0,0,0,0.0
2010-03-31,21213,PACK OF 72 SKULL CAKE CASES,34,0.7325,19.43,4,3,2010,3,31,2,0,1,13,United Kingdom,0,0,0,0.0
2010-04-01,21213,PACK OF 72 SKULL CAKE CASES,51,0.55,28.050000000000004,4,4,2010,4,1,3,0,2,13,United Kingdom,0,0,0,0.0
2010-04-02,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,2,4,0,2,13,United Kingdom,0,0,0,0.0
2010-04-03,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,3,5,1,2,13,United Kingdom,0,0,0,0.0
2010-04-04,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,4,6,1,2,13,United Kingdom,0,0,0,0.0
2010-04-05,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,5,0,0,2,14,United Kingdom,0,0,0,0.0
2010-04-06,21213,PACK OF 72 SKULL CAKE CASES,480,0.42,201.6,1,1,2010,4,6,1,0,2,14,United Kingdom,0,0,0,0.0
2010-04-07,21213,PACK OF 72 SKULL CAKE CASES,25,0.915,14.48,2,1,2010,4,7,2,0,2,14,United Kingdom,0,0,0,0.0
2010-04-08,21213,PACK OF 72 SKULL CAKE CASES,83,0.842,48.57,5,3,2010,4,8,3,0,2,14,United Kingdom,0,0,0,0.0
2010-04-09,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,26.400000000000002,2,2,2010,4,9,4,0,2,14,United Kingdom,0,0,0,0.0
2010-04-10,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,10,5,1,2,14,United Kingdom,0,0,0,0.0
2010-04-11,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,11,6,1,2,14,United Kingdom,0,0,0,0.0
2010-04-12,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,12,0,0,2,15,United Kingdom,0,0,0,0.0
2010-04-13,21213,PACK OF 72 SKULL CAKE CASES,13,0.55,7.15,2,2,2010,4,13,1,0,2,15,United Kingdom,0,0,0,0.0
2010-04-14,21213,PACK OF 72 SKULL CAKE CASES,132,0.485,57.0,2,2,2010,4,14,2,0,2,15,United Kingdom,0,0,0,0.0
2010-04-15,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,4,15,3,0,2,15,United Kingdom,0,0,0,0.0
2010-04-16,21213,PACK OF 72 SKULL CAKE CASES,122,0.55,67.10000000000001,4,4,2010,4,16,4,0,2,15,United Kingdom,0,0,0,0.0
2010-04-17,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,17,5,1,2,15,United Kingdom,0,0,0,0.0
2010-04-18,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,18,6,1,2,15,United Kingdom,0,0,0,0.0
2010-04-19,21213,PACK OF 72 SKULL CAKE CASES,77,0.6960000000000001,43.080000000000005,5,4,2010,4,19,0,0,2,16,United Kingdom,0,0,0,0.0
2010-04-20,21213,PACK OF 72 SKULL CAKE CASES,75,0.7325,42.71000000000001,4,3,2010,4,20,1,0,2,16,United Kingdom,0,0,0,0.0
2010-04-21,21213,PACK OF 72 SKULL CAKE CASES,0,0.7325,0.0,0,0,2010,4,21,2,0,2,16,United Kingdom,0,0,0,0.0
2010-04-22,21213,PACK OF 72 SKULL CAKE CASES,36,0.55,19.8,2,2,2010,4,22,3,0,2,16,United Kingdom,0,0,0,0.0
2010-04-23,21213,PACK OF 72 SKULL CAKE CASES,28,0.55,15.400000000000002,2,2,2010,4,23,4,0,2,16,United Kingdom,0,0,0,0.0
2010-04-24,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,4,24,5,1,2,16,United Kingdom,0,0,0,0.0
2010-04-25,21213,PACK OF 72 SKULL CAKE CASES,6,0.55,3.3000000000000003,2,2,2010,4,25,6,1,2,16,United Kingdom,0,0,0,0.0
2010-04-26,21213,PACK OF 72 SKULL CAKE CASES,81,0.55,44.550000000000004,5,4,2010,4,26,0,0,2,17,United Kingdom,0,0,0,0.0
2010-04-27,21213,PACK OF 72 SKULL CAKE CASES,73,0.7325,40.88,4,3,2010,4,27,1,0,2,17,United Kingdom,0,0,0,0.0
2010-04-28,21213,PACK OF 72 SKULL CAKE CASES,120,0.55,66.0,2,2,2010,4,28,2,0,2,17,United Kingdom,0,0,0,0.0
2010-04-29,21213,PACK OF 72 SKULL CAKE CASES,28,0.55,15.400000000000002,2,2,2010,4,29,3,0,2,17,United Kingdom,0,0,0,0.0
2010-04-30,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,4,30,4,0,2,17,United Kingdom,0,0,0,0.0
2010-05-01,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,5,1,5,1,2,17,United Kingdom,0,0,0,0.0
2010-05-02,21213,PACK OF 72 SKULL CAKE CASES,28,0.55,15.400000000000002,3,3,2010,5,2,6,1,2,17,United Kingdom,0,0,0,0.0
2010-05-03,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,5,3,0,0,2,18,United Kingdom,0,0,0,0.0
2010-05-04,21213,PACK OF 72 SKULL CAKE CASES,30,0.6960000000000001,17.23,4,3,2010,5,4,1,0,2,18,United Kingdom,0,0,0,0.0
2010-05-05,21213,PACK OF 72 SKULL CAKE CASES,144,0.485,63.6,2,2,2010,5,5,2,0,2,18,United Kingdom,0,0,0,0.0
2010-05-06,21213,PACK OF 72 SKULL CAKE CASES,31,0.6960000000000001,17.78,3,2,2010,5,6,3,0,2,18,United Kingdom,0,0,0,0.0
2010-05-07,21213,PACK OF 72 SKULL CAKE CASES,0,0.6960000000000001,0.0,0,0,2010,5,7,4,0,2,18,United Kingdom,0,0,0,0.0
2010-05-08,21213,PACK OF 72 SKULL CAKE CASES,0,0.6960000000000001,0.0,0,0,2010,5,8,5,1,2,18,United Kingdom,0,0,0,0.0
2010-05-09,21213,PACK OF 72 SKULL CAKE CASES,38,0.55,20.900000000000002,4,4,2010,5,9,6,1,2,18,United Kingdom,0,0,0,0.0
2010-05-10,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,5,10,0,0,2,19,United Kingdom,0,0,0,0.0
2010-05-11,21213,PACK OF 72 SKULL CAKE CASES,168,0.5066666666666667,76.8,3,3,2010,5,11,1,0,2,19,United Kingdom,0,0,0,0.0
2010-05-12,21213,PACK OF 72 SKULL CAKE CASES,3,0.55,1.6500000000000001,1,1,2010,5,12,2,0,2,19,United Kingdom,0,0,0,0.0
2010-05-13,21213,PACK OF 72 SKULL CAKE CASES,49,0.7933333333333333,27.680000000000003,3,2,2010,5,13,3,0,2,19,United Kingdom,0,0,0,0.0
2010-05-14,21213,PACK OF 72 SKULL CAKE CASES,25,0.915,14.48,2,1,2010,5,14,4,0,2,19,United Kingdom,0,0,0,0.0
2010-05-15,21213,PACK OF 72 SKULL CAKE CASES,0,0.915,0.0,0,0,2010,5,15,5,1,2,19,United Kingdom,0,0,0,0.0
2010-05-16,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,5,16,6,1,2,19,United Kingdom,0,0,0,0.0
2010-05-17,21213,PACK OF 72 SKULL CAKE CASES,1,0.55,0.55,1,1,2010,5,17,0,0,2,20,United Kingdom,0,0,0,0.0
2010-05-18,21213,PACK OF 72 SKULL CAKE CASES,50,0.55,27.500000000000004,3,3,2010,5,18,1,0,2,20,United Kingdom,0,0,0,0.0
2010-05-19,21213,PACK OF 72 SKULL CAKE CASES,6,0.55,3.3000000000000003,1,1,2010,5,19,2,0,2,20,United Kingdom,0,0,0,0.0
2010-05-20,21213,PACK OF 72 SKULL CAKE CASES,60,0.55,33.0,2,2,2010,5,20,3,0,2,20,United Kingdom,0,0,0,0.0
2010-05-21,21213,PACK OF 72 SKULL CAKE CASES,122,0.85,52.96,2,1,2010,5,21,4,0,2,20,United Kingdom,0,0,0,0.0
2010-05-22,21213,PACK OF 72 SKULL CAKE CASES,0,0.85,0.0,0,0,2010,5,22,5,1,2,20,United Kingdom,0,0,0,0.0
2010-05-23,21213,PACK OF 72 SKULL CAKE CASES,338,0.5175000000000001,154.7,3,3,2010,5,23,6,1,2,20,United Kingdom,0,0,0,0.0
2010-05-24,21213,PACK OF 72 SKULL CAKE CASES,39,0.55,21.450000000000003,3,3,2010,5,24,0,0,2,21,United Kingdom,0,0,0,0.0
2010-05-25,21213,PACK OF 72 SKULL CAKE CASES,384,0.4566666666666667,159.6,3,3,2010,5,25,1,0,2,21,United Kingdom,0,0,0,0.0
2010-05-26,21213,PACK OF 72 SKULL CAKE CASES,50,0.915,28.96,4,2,2010,5,26,2,0,2,21,United Kingdom,0,0,0,0.0
2010-05-27,21213,PACK OF 72 SKULL CAKE CASES,49,0.55,26.950000000000003,3,3,2010,5,27,3,0,2,21,United Kingdom,0,0,0,0.0
2010-05-28,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,5,28,4,0,2,21,United Kingdom,0,0,0,0.0
2010-05-29,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,5,29,5,1,2,21,United Kingdom,0,0,0,0.0
2010-05-30,21213,PACK OF 72 SKULL CAKE CASES,3,0.55,1.6500000000000001,1,1,2010,5,30,6,1,2,21,United Kingdom,0,0,0,0.0
2010-05-31,21213,PACK OF 72 SKULL CAKE CASES,0,0.55,0.0,0,0,2010,5,31,0,0,2,22,United Kingdom,0,0,0,0.0
2010-06-01,21213,PACK OF 72 SKULL CAKE CASES,6,0.7933333333333333,4.03,3,2,2010,6,1,1,0,2,22,United Kingdom,0,0,0,0.0
2010-06-02,21213,PACK OF 72 SKULL CAKE CASES,1,1.28,1.28,1,0,2010,6,2,2,0,2,22,United Kingdom,0,0,0,0.0
2010-06-03,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,6,3,3,0,2,22,United Kingdom,0,0,0,0.0
2010-06-04,21213,PACK OF 72 SKULL CAKE CASES,10,1.28,12.8,5,0,2010,6,4,4,0,2,22,United Kingdom,0,0,0,0.0
2010-06-05,21213,PACK OF 72 SKULL CAKE CASES,0,1.28,0.0,0,0,2010,6,5,5,1,2,22,United Kingdom,0,0,0,0.0
2010-06-06,21213,PACK OF 72 SKULL CAKE CASES,6,0.55,3.3000000000000003,2,2,2010,6,6,6,1,2,22,United Kingdom,0,0,0,0.0
2010-06-07,21213,PACK OF 72 SKULL CAKE CASES,146,0.75,66.16,3,2,2010,6,7,0,0,2,23,United Kingdom,0,0,0,0.0
2010-06-08,21213,PACK OF 72 SKULL CAKE CASES,8,1.0366666666666668,8.780000000000001,3,1,2010,6,8,1,0,2,23,United Kingdom,0,0,0,0.0
2010-06-09,21213,PACK OF 72 SKULL CAKE CASES,174,0.524,80.1,4,4,2010,6,9,2,0,2,23,United Kingdom,0,0,0,0.0
2010-06-10,21213,PACK OF 72 SKULL CAKE CASES,28,0.55,15.400000000000002,2,2,2010,6,10,3,0,2,23,United Kingdom,0,0,0,0.0
2010-06-11,21213,PACK OF 72 SKULL CAKE CASES,1,1.28,1.28,1,0,2010,6,11,4,0,2,23,United Kingdom,0,0,0,0.0
2010-06-12,21213,PACK OF 72 SKULL CAKE CASES,0,1.28,0.0,0,0,2010,6,12,5,1,2,23,United Kingdom,0,0,0,0.0
2010-06-13,21213,PACK OF 72 SKULL CAKE CASES,24,0.55,13.200000000000001,1,1,2010,6,13,6,1,2,23,United Kingdom,0,0,0,0.0
2010-06-14,21213,PACK OF 72 SKULL CAKE CASES,27,0.7933333333333333,16.310000000000002,3,2,2010,6,14,0,0,2,24,United Kingdom,0,0,0,0.0
2010-06-15,21213,PACK OF 72 SKULL CAKE CASES,192,0.5175000000000001,90.0,4,4,2010,6,15,1,0,2,24,United Kingdom,0,0,0,0.0
